tapInTime,tapOutTime,tapInStops,tapOutStops,corridorID,corridorName,direction,jenis_kendaraan,durasi_perjalanan
2023-04-17 15:53:53,2023-04-17 17:35:08,B02183P,B00115P,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,Non reguler BRT,101
2023-04-17 15:15:58,2023-04-17 16:24:57,P00077,P00120,4D,Pulo Gadung 2 - Kuningan,0.0,Reguler BRT,69
2023-04-17 20:26:13,2023-04-17 21:33:29,B05686P,B05186P,5N,Kampung Melayu - Ragunan,1.0,Non reguler BRT,67
2023-04-17 17:33:41,2023-04-17 18:32:42,B03090P,B01850P,2E,Rusun Rawa Bebek - Kodamar,0.0,Tidak Diketahui,59
2023-04-17 15:43:57,2023-04-17 17:10:14,B02575P,B03199P,1R,Senen - Tanah Abang,1.0,Non reguler BRT,86
2023-04-17 20:46:27,2023-04-17 21:52:04,B03069P,B02895P,JAK32,Lebak Bulus - Petukangan,1.0,Mikrotrans,66
2023-04-17 17:15:57,2023-04-17 18:09:02,P00254,P00221,13B,Puri Beta - Pancoran Barat,1.0,Tidak Diketahui,53
2023-04-17 15:25:05,2023-04-17 17:14:39,P00081,P00088,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,Reguler BRT,110
2023-04-17 18:15:54,2023-04-17 20:11:33,B04263P,B00733P,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,Non reguler BRT,116
2023-04-17 18:53:12,2023-04-17 20:41:04,B02060P,B04612P,JAK28,Kp. Rambutan - Taman Wiladatika,0.0,Mikrotrans,108
2023-04-17 16:44:50,2023-04-17 17:54:22,P00025,P00010,M6,Ragunan - MH Thamrin,1.0,Reguler BRT,70
2023-04-17 17:36:35,2023-04-17 18:58:25,B01040P,B06768P,JAK106,Terminal Kampung Melayu - Terminal Klender,0.0,Mikrotrans,82
2023-04-17 15:02:46,2023-04-17 16:32:16,P00093,P00205,M9,Pinang Ranti - Pluit,1.0,Reguler BRT,90
2023-04-17 20:54:44,2023-04-17 22:14:58,B02013P,B03094P,1K,Cibubur Junction - Blok M,1.0,Royal transjakarta,80
2023-04-17 19:56:15,2023-04-17 21:19:33,B01555P,B03034P,JAK53,Grogol - Pos Pengumben via Slipi,1.0,Mikrotrans,83
2023-04-17 15:36:06,2023-04-17 16:55:17,B05983P,B04401P,JAK88,Terminal Tanjung Priok - Ancol Barat,1.0,Mikrotrans,79
2023-04-17 18:43:49,2023-04-17 19:51:47,B02231P,P00005,2B,Harapan Indah - ASMI,0.0,Non reguler BRT,68
2023-04-17 19:17:26,2023-04-17 21:00:32,B00138P,B01994P,JAK48B,Stasiun Tebet - Kampung Melayu,1.0,Mikrotrans,103
2023-04-17 17:55:06,2023-04-17 19:35:50,B02503P,B02095P,4C,TU Gas - Bundaran Senayan,0.0,Non reguler BRT,101
2023-04-17 18:00:37,2023-04-17 19:06:22,P00110,P00107,M8,Lebak Bulus - Pasar Baru,0.0,Reguler BRT,66
2023-04-17 18:24:26,2023-04-17 19:31:16,B05723P,B06542P,JAK86,Term. Rawamangun - Term. Manggarai,0.0,Mikrotrans,67
2023-04-17 17:27:43,2023-04-17 19:09:33,B00104P,P00155,9E,Kebayoran Lama - Jelambar,1.0,Non reguler BRT,102
2023-04-17 20:16:03,2023-04-17 21:09:06,B04951P,B00085P,JAK120,JIS - Terminal Muara Angke,1.0,Mikrotrans,53
2023-04-17 17:23:28,2023-04-17 18:19:04,B05235P,B01813P,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,Non reguler BRT,56
2023-04-17 16:39:16,2023-04-17 17:50:33,P00119,P00026,9C,Pinang Ranti - Bundaran Senayan,0.0,Reguler BRT,71
2023-04-17 17:46:09,2023-04-17 19:32:11,B03183P,B02393P,9H,Blok M - Universitas Indonesia,0.0,Non reguler BRT,106
2023-04-17 19:59:12,2023-04-17 21:36:35,B00184P,B05693P,2Q,Gondangdia - Balai Kota,0.0,Non reguler BRT,97
2023-04-17 17:30:00,2023-04-17 21:36:35,P00144,P00297,9C,Pinang Ranti - Bundaran Senayan,1.0,Reguler BRT,72
2023-04-17 18:49:43,2023-04-17 20:28:00,B02789P,B04942P,JAK27,Pulo Gebang - Rorotan,0.0,Mikrotrans,98
2023-04-17 16:51:25,2023-04-17 18:15:15,P00148,P00291,JIS3,Harmoni - Jakarta International Stadium,0.0,Non reguler BRT,84
2023-04-17 15:03:02,2023-04-17 16:38:55,B02777P,B00092P,JAK20,Cawang UKI - Lubang Buaya,0.0,Mikrotrans,96
2023-04-17 18:47:18,2023-04-17 20:43:43,B02804P,P00123,12A,Pelabuhan Kaliadem - Kota,0.0,Non reguler BRT,116
2023-04-17 19:53:19,2023-04-17 21:08:21,B02159P,B04880P,JAK42,Kampung Melayu - Pondok Kelapa,1.0,Mikrotrans,75
2023-04-17 17:33:22,2023-04-17 18:26:20,B04449P,B02914P,JAK01,Tanjung Priok - Plumpang,1.0,Mikrotrans,53
2023-04-17 18:07:10,2023-04-17 19:11:31,P00106,P00096,13B,Puri Beta - Pancoran Barat,1.0,Tidak Diketahui,64
2023-04-17 15:36:13,2023-04-17 16:49:50,B00322P,B02214P,1F,Stasiun Palmerah - Bundaran Senayan,1.0,Non reguler BRT,74
2023-04-17 19:11:30,2023-04-17 20:24:50,P00216,P00119,9,Pinang Ranti - Pluit,1.0,Reguler BRT,73
2023-04-17 19:40:20,2023-04-17 21:18:31,P00191,B02829P,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1.0,Non reguler BRT,98
2023-04-17 17:44:56,2023-04-17 19:13:59,B02691P,B05180P,JAK07,Tanah Abang - Grogol via Tawakal,0.0,Mikrotrans,89
2023-04-17 19:27:49,2023-04-17 20:59:12,P00206,B03431P,T11,Poris Plawad - Bundaran Senayan,1.0,Transjabodetabek,91
2023-04-17 17:55:24,2023-04-17 19:17:17,B02154P,B01205P,JAK48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,Mikrotrans,82
2023-04-17 20:29:35,2023-04-17 19:17:17,B05743P,B01750P,JAK59,Rawamangun - Tanah Merah,0.0,Mikrotrans,72
2023-04-17 20:51:30,2023-04-17 22:09:09,B03429P,B00705P,JAK56,Grogol - Srengseng,0.0,Mikrotrans,78
2023-04-17 16:42:52,2023-04-17 18:00:06,P00137,P00009,M3,Kalideres - Bundaran HI via Veteran,1.0,Reguler BRT,77
2023-04-17 17:41:11,2023-04-17 18:36:03,B02832P,B00806P,BW9,Monas - Pantai Indah Kapuk,1.0,Tidak Diketahui,55
2023-04-17 16:06:17,2023-04-17 17:38:05,B05363P,B02984P,JAK39,Kalimalang - Duren Sawit,0.0,Mikrotrans,92
2023-04-17 18:38:51,2023-04-17 20:00:50,B04766P,B03817P,JAK31,Blok M - Andara,0.0,Mikrotrans,82
2023-04-17 19:19:41,2023-04-17 20:25:27,B06740P,B03078P,6T,Pasar Minggu - Velbak,1.0,Non reguler BRT,66
2023-04-17 18:35:57,2023-04-17 20:28:28,B02956P,B03321P,JAK22,Dwikora - Penas Kalimalang,1.0,Mikrotrans,113
2023-04-17 18:12:53,2023-04-17 19:37:53,B03291P,B06653P,11B,Rusun Rawa Bebek - Penggilingan,0.0,Tidak Diketahui,85
2023-04-18 06:48:53,2023-04-18 07:23:17,B05643P,B03012P,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,Non reguler BRT,34
2023-04-18 11:48:09,2023-04-18 12:21:02,P00031,P00070,7,Kampung Rambutan - Bidara Cina,0.0,Reguler BRT,33
2023-04-18 08:15:13,2023-04-18 09:00:07,B00729P,B03626P,1E,Pondok Labu - Blok M,0.0,Non reguler BRT,45
2023-04-18 07:34:24,2023-04-18 08:46:40,B04518P,B02016P,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,Non reguler BRT,72
2023-04-18 08:50:00,2023-04-18 10:11:17,B04937P,B00168P,JAK61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1.0,Mikrotrans,81
2023-04-18 12:13:36,2023-04-18 13:15:33,B02214P,P00230,1F,Stasiun Palmerah - Bundaran Senayan,1.0,Non reguler BRT,62
2023-04-18 05:48:51,2023-04-18 07:02:46,P00105,P00002,10,Tanjung Priok - PGC 2,0.0,Reguler BRT,74
2023-04-18 05:28:44,2023-04-18 06:43:50,P00175,P00050,M3,Kalideres - Bundaran HI via Veteran,1.0,Reguler BRT,75
2023-04-18 10:24:57,2023-04-18 11:54:35,B00122P,B00351P,JAK120,JIS - Terminal Muara Angke,1.0,Mikrotrans,90
2023-04-18 06:15:53,2023-04-18 07:38:56,B05904P,B02161P,S21,Ciputat - CSW,0.0,Transjabodetabek,83
2023-04-18 11:50:26,2023-04-18 13:36:42,B00762P,B00685P,2B,Harapan Indah - ASMI,1.0,Non reguler BRT,106
2023-04-18 12:47:14,2023-04-18 14:16:39,P00091,P00081,M3,Kalideres - Bundaran HI via Veteran,1.0,Reguler BRT,89
2023-04-18 07:23:21,2023-04-18 08:11:09,B00498P,B00965P,JAK72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,Mikrotrans,48
2023-04-18 08:29:04,2023-04-18 09:46:58,B00777P,B06854P,JAK53,Grogol - Pos Pengumben via Slipi,0.0,Mikrotrans,78
2023-04-18 05:20:53,2023-04-18 06:55:30,B00455P,B04160P,JAK58,Cilincing - Rorotan,0.0,Mikrotrans,95
2023-04-18 05:55:54,2023-04-18 07:22:54,B01638P,B01437P,1N,Tanah Abang - Blok M,0.0,Non reguler BRT,87
2023-04-18 13:54:51,2023-04-18 14:59:43,P00152,P00266,M4,Pulo Gadung 2 - Dukuh Atas 2,0.0,Reguler BRT,65
2023-04-18 09:38:57,2023-04-18 11:02:51,B01839P,B00248P,1K,Cibubur Junction - Blok M,1.0,Royal transjakarta,84
2023-04-18 06:00:39,2023-04-18 07:03:02,B00822P,B00070P,2E,Rusun Rawa Bebek - Kodamar,0.0,Tidak Diketahui,62
2023-04-18 10:21:48,2023-04-18 11:12:08,B00148P,B05488P,S31,Bintaro - Fatmawati,0.0,Royal transjakarta,50
2023-04-18 13:03:31,2023-04-18 13:46:31,B00102P,B00825P,1R,Senen - Tanah Abang,0.0,Non reguler BRT,43
2023-04-18 07:45:34,2023-04-18 09:08:03,B02209P,P00129,6U,Blok M - Pasar Minggu,0.0,Non reguler BRT,82
2023-04-18 13:48:46,2023-04-18 15:38:58,B04820P,B03199P,2P,Gondangdia - Senen,1.0,Non reguler BRT,110
2023-04-18 06:24:06,2023-04-18 07:39:35,B01721P,B02277P,9D,Pasar Minggu - Tanah Abang,0.0,Non reguler BRT,75
2023-04-18 07:32:22,2023-04-18 09:28:28,B01860P,B06577P,1C,Pesanggrahan - Blok M,0.0,Non reguler BRT,116
2023-04-18 08:37:14,2023-04-18 09:32:56,P00028,B01221P,2B,Harapan Indah - ASMI,1.0,Non reguler BRT,56
2023-04-18 09:35:24,2023-04-18 11:33:40,P00087,P00097,8A,Jelambar - Juanda,0.0,Tidak Diketahui,118
2023-04-18 09:00:32,2023-04-18 10:17:14,B05317P,B04136P,JAK52,Terminal Kalideres - Terminal Muara Angke,1.0,Mikrotrans,77
2023-04-18 05:42:27,2023-04-18 07:24:15,B05168P,B03037P,JAK13,Tanah Abang - Jembatan Lima,1.0,Mikrotrans,102
2023-04-18 08:24:22,2023-04-18 10:12:48,P00161,P00097,8A,Jelambar - Juanda,0.0,Tidak Diketahui,108
2023-04-18 11:58:15,2023-04-18 12:24:26,B02488P,B02253P,JAK113,Rusun Sindang Koja - Kp. Sawah,1.0,Mikrotrans,26
2023-04-18 05:19:49,2023-04-18 05:56:20,P00039,P00256,M7,Kampung Rambutan - Monas,0.0,Reguler BRT,37
2023-04-18 12:25:13,2023-04-18 13:54:31,P00104,P00295,M1,Blok M - Kota,0.0,Reguler BRT,89
2023-04-18 13:44:48,2023-04-18 15:07:02,B02286P,B00084P,10K,Tanjung Priok - Senen via Taman BMW,0.0,Non reguler BRT,82
2023-04-18 09:28:34,2023-04-18 10:16:57,B01604P,B05333P,JAK24,Senen - Pulo Gadung via Kelapa Gading,0.0,Mikrotrans,48
2023-04-18 08:45:21,2023-04-18 09:54:17,B01460P,B04460P,JAK58,Cilincing - Rorotan,1.0,Mikrotrans,69
2023-04-18 06:41:26,2023-04-18 08:18:48,B05509P,B02831P,D21,Universitas Indonesia - Lebak Bulus,0.0,Transjabodetabek,97
2023-04-18 12:02:44,2023-04-18 13:31:58,P00145,P00104,M7,Kampung Rambutan - Monas,0.0,Reguler BRT,89
2023-04-18 06:00:38,2023-04-18 06:29:22,B01306P,B02981P,JAK54,Grogol - Benhil,0.0,Mikrotrans,29
2023-04-18 05:56:23,2023-04-18 07:03:12,B00191P,B04685P,1M,Meruya - Blok M,0.0,Non reguler BRT,67
2023-04-18 12:13:20,2023-04-18 13:35:06,P00176,P00147,8,Lebak Bulus - Pasar Baru via Tomang,0.0,Reguler BRT,82
2023-04-18 09:30:52,2023-04-18 09:59:44,B00484P,B00910P,JAK37,Cililitan - Condet via Kayu Manis,1.0,Mikrotrans,29
2023-04-18 09:33:18,2023-04-18 11:32:50,B03628P,B01248P,JAK60,Kelapa Gading - Rusun Kemayoran,1.0,Mikrotrans,120
2023-04-18 06:06:13,2023-04-18 06:35:34,B02564P,B02091P,JAK33,Pulo Gadung - Kota,0.0,Mikrotrans,29
2023-04-18 08:11:38,2023-04-18 09:09:58,B00334P,B01327P,JAK113,Rusun Sindang Koja - Kp. Sawah,1.0,Mikrotrans,58
2023-04-18 05:04:33,2023-04-18 05:57:01,B02839P,B04887P,JAK118,Taman Waduk Papanggo - Kota Tua,0.0,Mikrotrans,52
2023-04-18 08:24:04,2023-04-18 09:37:12,P00085,P00164,6V,Ragunan - Gelora Bung Karno,0.0,Reguler BRT,73
2023-04-18 05:40:52,2023-04-18 07:18:46,B04043P,B00028P,JAK85,Bintara - Cipinang Indah,0.0,Mikrotrans,98
2023-04-18 11:21:09,2023-04-18 13:16:29,B00400P,B04968P,JAK28,Kp. Rambutan - Taman Wiladatika,0.0,Mikrotrans,115
2023-04-18 10:10:20,2023-04-18 11:31:33,B00821P,B03078P,4B,Stasiun Manggarai - UI,1.0,Non reguler BRT,81
2023-04-18 06:49:24,2023-04-18 08:21:53,B00974P,B06818P,JAK37,Cililitan - Condet via Kayu Manis,1.0,Mikrotrans,92
2023-04-18 05:44:48,2023-04-18 06:37:17,B02794P,B04060P,JAK27,Pulo Gebang - Rorotan,0.0,Mikrotrans,52
2023-04-18 11:03:41,2023-04-18 12:37:25,B06082P,B05579P,JAK120,JIS - Terminal Muara Angke,1.0,Mikrotrans,94
2023-04-18 06:06:39,2023-04-18 06:52:12,B05974P,B03645P,JAK88,Terminal Tanjung Priok - Ancol Barat,1.0,Mikrotrans,46
2023-04-18 05:30:27,2023-04-18 06:42:30,B04553P,B02770P,JAK19,Pinang Ranti - Kampung Rambutan,0.0,Mikrotrans,72
2023-04-18 11:51:01,2023-04-18 06:42:30,B04708P,B03052P,8D,Joglo - Blok M,1.0,Non reguler BRT,72
2023-04-18 08:28:14,2023-04-18 09:21:40,P00101,P00207,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,Reguler BRT,53
2023-04-18 11:54:29,2023-04-18 13:27:45,P00092,P00239,M12,Sunter Boulevard Barat - Penjaringan,1.0,Reguler BRT,93
2023-04-18 12:12:01,2023-04-18 13:48:25,P00207,P00137,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,Reguler BRT,96
2023-04-18 09:47:32,2023-04-18 11:19:14,B03079P,B01825P,M7B,BKN - Blok M,1.0,Tidak Diketahui,92
2023-04-18 09:35:32,2023-04-18 11:19:14,B02736P,B01449P,9D,Pasar Minggu - Tanah Abang,0.0,Non reguler BRT,72
2023-04-18 07:32:58,2023-04-18 08:05:51,B06262P,P00194,JAK40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,Mikrotrans,33
2023-04-18 08:46:35,2023-04-18 09:42:43,B06668P,B03199P,2H,Rusun Jati Rawasari - Senen,0.0,Tidak Diketahui,56
2023-04-18 06:03:48,2023-04-18 06:43:18,B03305P,B04505P,6D,Stasiun Tebet - Karet via Underpass,0.0,Non reguler BRT,40
2023-04-18 05:42:31,2023-04-18 06:21:14,P00252,P00178,9A,PGC 2 - Grogol 2,1.0,Reguler BRT,39
2023-04-18 07:14:32,2023-04-18 08:51:57,P00035,P00042,M10,PGC 2 - Tanjung Priok,1.0,Reguler BRT,97
2023-04-18 11:25:08,2023-04-18 12:45:54,B05413P,B05718P,JAK19,Pinang Ranti - Kampung Rambutan,1.0,Mikrotrans,81
2023-04-18 05:27:32,2023-04-18 06:17:54,P00202,P00061,M2,Pulo Gadung - Monas,0.0,Reguler BRT,50
2023-04-18 08:18:23,2023-04-18 09:22:47,P00218,P00026,1F,Stasiun Palmerah - Bundaran Senayan,0.0,Non reguler BRT,64
2023-04-18 11:56:09,2023-04-18 12:22:21,B00422P,B00546P,JAK27,Pulo Gebang - Rorotan,1.0,Mikrotrans,26
2023-04-18 05:52:39,2023-04-18 06:22:07,P00247,P00101,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,Reguler BRT,29
2023-04-18 08:32:13,2023-04-18 08:58:45,P00065,P00026,9C,Pinang Ranti - Bundaran Senayan,0.0,Reguler BRT,27
2023-04-18 13:05:16,2023-04-18 15:03:06,B04691P,B04916P,JAK61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,Mikrotrans,118
2023-04-18 10:21:53,2023-04-18 11:05:10,P00259,P00024,13D,Puri Beta - Ragunan,0.0,Reguler BRT,43
2023-04-18 07:41:03,2023-04-18 09:40:00,B06724P,B00788P,JAK99,Term. Pulo Gadung - Lampiri,1.0,Mikrotrans,119
2023-04-18 07:14:21,2023-04-18 09:10:27,B02943P,B02946P,4E,Rusun Jatinegara Kaum - Pulo Gadung,0.0,Tidak Diketahui,116
2023-04-18 10:47:14,2023-04-18 12:14:57,B05397P,P00121,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,Non reguler BRT,88
2023-04-18 07:56:54,2023-04-18 08:29:03,B00713P,B02929P,JAK06,Kampung Rambutan - Pondok Gede,1.0,Mikrotrans,32
2023-04-18 09:07:46,2023-04-18 10:45:02,B04728P,B00158P,1H,Tanah Abang - Stasiun Gondangdia,0.0,Non reguler BRT,97
2023-04-18 05:20:26,2023-04-18 07:12:43,B03318P,B05511P,JAK48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,Mikrotrans,112
2023-04-18 09:57:12,2023-04-18 11:23:05,B05399P,B06643P,D32,Cinere - Bundaran Senayan,0.0,Royal transjakarta,86
2023-04-18 10:15:39,2023-04-18 11:14:40,P00170,B03285P,12H,Rusun Penjaringan - Penjaringan,1.0,Tidak Diketahui,59
2023-04-18 06:54:39,2023-04-18 08:51:53,B04330P,B05654P,JAK46,Pasar Minggu - Jagakarsa,0.0,Mikrotrans,117
2023-04-18 08:12:14,2023-04-18 09:41:23,P00273,P00228,6V,Ragunan - Gelora Bung Karno,1.0,Reguler BRT,89
2023-04-18 05:26:28,2023-04-18 06:58:31,B02104P,P00236,B14,Bekasi Barat - Kuningan,1.0,Royal transjakarta,92
2023-04-18 08:48:21,2023-04-18 10:22:54,B02972P,P00083,8C,Kebayoran Lama - Tanah Abang,0.0,Non reguler BRT,95
2023-04-18 13:52:55,2023-04-18 15:44:56,B00898P,B05398P,JAK18,Kalibata - Kuningan,0.0,Mikrotrans,112
2023-04-18 11:17:56,2023-04-18 13:08:37,B00083P,B05725P,14,Jakarta International Stadium - Senen,0.0,Non reguler BRT,111
2023-04-18 09:11:36,2023-04-18 10:57:12,B04878P,B04804P,JAK112,Terminal Tanah Merah - Pulo Gadung,1.0,Mikrotrans,106
2023-04-18 09:03:23,2023-04-18 10:50:21,B03974P,B05914P,8K,Batusari - Grogol,1.0,Non reguler BRT,107
2023-04-18 11:54:13,2023-04-18 13:42:17,B04145P,B01798P,JAK50,Kalideres - Puri Kembangan,1.0,Mikrotrans,108
2023-04-18 05:09:49,2023-04-18 06:22:51,B00378P,B00589P,T21,Palem Semi - Bundaran Senayan,1.0,Tidak Diketahui,73
2023-04-18 08:07:18,2023-04-18 09:54:09,P00033,P00064,9C,Pinang Ranti - Bundaran Senayan,1.0,Reguler BRT,107
2023-04-18 13:25:05,2023-04-18 14:04:26,B03023P,B05227P,JAK60,Kelapa Gading - Rusun Kemayoran,1.0,Mikrotrans,39
2023-04-18 11:06:14,2023-04-18 12:12:16,B00538P,B05350P,11N,Rusun Cipinang Muara - Jatinegara,0.0,Tidak Diketahui,66
2023-04-18 05:24:19,2023-04-18 05:54:15,B04170P,B01168P,JAK106,Terminal Kampung Melayu - Terminal Klender,0.0,Mikrotrans,30
2023-04-18 12:31:55,2023-04-18 13:25:24,B00154P,B05750P,JAK75,Cililitan - Kp. Pulo,1.0,Mikrotrans,53
2023-04-18 08:04:21,2023-04-18 09:53:03,B00126P,B00127P,1B,Stasiun Palmerah - Tosari,0.0,Non reguler BRT,109
2023-04-18 12:15:38,2023-04-18 12:38:10,B01781P,B01315P,8D,Joglo - Blok M,1.0,Non reguler BRT,23
2023-04-18 11:11:37,2023-04-18 12:29:24,P00254,B05920P,M7B,BKN - Blok M,1.0,Tidak Diketahui,78
2023-04-18 09:24:55,2023-04-18 10:28:25,B02457P,B04178P,JAK80,Rawa Buaya - Rawa Kompeni,0.0,Mikrotrans,64
2023-04-18 12:28:09,2023-04-18 14:27:28,B03291P,B06655P,11B,Rusun Rawa Bebek - Penggilingan,0.0,Tidak Diketahui,119
2023-04-18 05:43:27,2023-04-18 06:06:31,B00494P,B00495P,JAK48B,Stasiun Tebet - Kampung Melayu,0.0,Mikrotrans,23
2023-04-18 07:15:04,2023-04-18 08:07:06,B03381P,B00588P,JAK56,Grogol - Srengseng,1.0,Mikrotrans,52
2023-04-18 07:12:48,2023-04-18 09:05:31,B00264P,B03270P,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,1.0,Tidak Diketahui,113
2023-04-18 12:20:38,2023-04-18 13:48:16,B02514P,B02828P,JAK37,Cililitan - Condet via Kayu Manis,1.0,Mikrotrans,88
2023-04-18 08:42:47,2023-04-18 09:14:22,B05530P,B03284P,10A,Rusun Marunda - Tanjung Priok,1.0,Tidak Diketahui,32
2023-04-18 13:00:38,2023-04-18 14:28:40,B01166P,B00168P,JAK60,Kelapa Gading - Rusun Kemayoran,0.0,Mikrotrans,88
2023-04-18 08:05:09,2023-04-18 09:11:33,P00169,B03281P,11K,Rusun Komarudin - Penggilingan,1.0,Tidak Diketahui,66
2023-04-18 08:40:44,2023-04-18 10:14:11,B05316P,B01544P,JAK110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,Mikrotrans,93
2023-04-18 09:54:55,2023-04-18 11:18:22,B00400P,B00449P,JAK19,Pinang Ranti - Kampung Rambutan,1.0,Mikrotrans,83
2023-04-18 07:33:28,2023-04-18 09:15:46,P00109,P00070,5D,PGC 1 - Ancol,1.0,Reguler BRT,102
2023-04-18 11:01:07,2023-04-18 11:32:35,B03199P,B05725P,2P,Gondangdia - Senen,0.0,Non reguler BRT,31
2023-04-18 12:45:11,2023-04-18 14:02:25,B05693P,B05775P,1P,Senen - Blok M,0.0,Non reguler BRT,77
2023-04-18 08:15:59,2023-04-18 08:43:15,P00161,P00097,8A,Jelambar - Juanda,0.0,Tidak Diketahui,27
2023-04-18 11:26:17,2023-04-18 13:10:32,B05129P,B00616P,JAK19,Pinang Ranti - Kampung Rambutan,0.0,Mikrotrans,104
2023-04-18 08:04:42,2023-04-18 09:57:07,B03512P,B04713P,JAK45,Lebak Bulus - Ragunan,1.0,Mikrotrans,112
2023-04-18 12:36:12,2023-04-18 13:16:10,B06053P,B00158P,1H,Tanah Abang - Stasiun Gondangdia,0.0,Non reguler BRT,40
2023-04-18 08:25:15,2023-04-18 09:35:20,B06732P,B06736P,6T,Pasar Minggu - Velbak,0.0,Non reguler BRT,70
2023-04-18 12:43:28,2023-04-18 13:55:46,B01208P,B03396P,JAK48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,Mikrotrans,72
2023-04-18 06:04:53,2023-04-18 07:20:05,B00066P,B04924P,6N,Ragunan - Blok M via Kemang,0.0,Non reguler BRT,75
2023-04-18 09:15:56,2023-04-18 10:52:40,B02182P,B02642P,JAK110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,Mikrotrans,97
2023-04-18 05:13:49,2023-04-18 05:55:14,B02485P,B04041P,JAK80,Rawa Buaya - Rawa Kompeni,0.0,Mikrotrans,41
2023-04-18 11:45:40,2023-04-18 13:36:33,B05458P,B03977P,11N,Rusun Cipinang Muara - Jatinegara,1.0,Tidak Diketahui,111
2023-04-18 11:15:27,2023-04-18 11:51:52,B06053P,B05693P,2Q,Gondangdia - Balai Kota,0.0,Non reguler BRT,36
2023-04-18 07:54:17,2023-04-18 08:27:19,B05798P,B04005P,JAK35,Pangkalan Jati - Rawamangun,0.0,Mikrotrans,33
2023-04-18 13:39:03,2023-04-18 15:12:21,B00226P,B00248P,7C,Cibubur - BKN,1.0,Transjabodetabek,93
2023-04-18 11:43:39,2023-04-18 12:49:23,B05029P,B03972P,JAK12,Tanah Abang - Kebayoran Lama via Pos Pengumben,0.0,Mikrotrans,66
2023-04-18 12:44:01,2023-04-18 14:27:57,B06544P,B06551P,JAK86,Term. Rawamangun - Term. Manggarai,1.0,Mikrotrans,104
2023-04-18 12:38:09,2023-04-18 14:03:48,B00792P,B02077P,11N,Rusun Cipinang Muara - Jatinegara,1.0,Tidak Diketahui,86
2023-04-18 11:19:14,2023-04-18 11:50:48,B06777P,B02143P,2B,Harapan Indah - ASMI,1.0,Non reguler BRT,32
2023-04-18 08:44:07,2023-04-18 10:09:38,P00256,P00222,6A,Ragunan - MH Thamrin via Kuningan,1.0,Reguler BRT,86
2023-04-18 13:19:47,2023-04-18 14:39:00,B02472P,B04201P,D11,Depok - BKN,0.0,Transjabodetabek,79
2023-04-18 13:08:36,2023-04-18 14:15:57,B05012P,B03247P,JAK14,Tanah Abang - Meruya,0.0,Mikrotrans,67
2023-04-18 12:13:42,2023-04-18 14:01:14,B04650P,B03389P,JAK03,Lebak Bulus - Andara,1.0,Mikrotrans,108
2023-04-18 06:02:06,2023-04-18 07:17:10,B00064P,B04505P,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,Non reguler BRT,75
2023-04-18 07:43:47,2023-04-18 09:03:03,P00135,P00238,4D,Pulo Gadung 2 - Kuningan,1.0,Reguler BRT,79
2023-04-18 06:52:59,2023-04-18 08:33:37,B03214P,B05841P,5N,Kampung Melayu - Ragunan,0.0,Non reguler BRT,101
2023-04-18 07:08:08,2023-04-18 07:44:25,B02801P,B03291P,2E,Rusun Rawa Bebek - Kodamar,1.0,Tidak Diketahui,36
2023-04-18 07:23:08,2023-04-18 07:44:25,B05725P,B02830P,1R,Senen - Tanah Abang,0.0,Non reguler BRT,72
2023-04-18 09:56:13,2023-04-18 10:32:45,B04795P,B01549P,JAK32,Lebak Bulus - Petukangan,0.0,Mikrotrans,37
2023-04-18 11:33:00,2023-04-18 12:24:47,P00044,P00144,13B,Puri Beta - Pancoran Barat,0.0,Tidak Diketahui,52
2023-04-18 09:42:22,2023-04-18 10:36:16,P00150,P00038,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1.0,Reguler BRT,54
2023-04-18 10:36:52,2023-04-18 12:02:44,B00340P,B05644P,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,Non reguler BRT,86
2023-04-18 13:49:58,2023-04-18 14:33:15,B03344P,B02188P,JAK28,Kp. Rambutan - Taman Wiladatika,1.0,Mikrotrans,43
2023-04-18 09:27:03,2023-04-18 10:10:01,P00273,P00164,M6,Ragunan - MH Thamrin,0.0,Reguler BRT,43
